count_commentators,count_editions,count_bibentries,count_lines,html
1,0,1,0,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent""><a href=""#b_arno1998"" class=""ref bibl"">Arnold</a> (1998) explores why Sh. violates genre and long dramatic custom by introducing rulers into comedy. He begins with a sketch of the debate gaining strength in the period as to whether the prince ruled under the law or above it, whether he ruled absolutely or was an officer of the law. He then examines <i>Err.</i>, <i>MND</i> and <i>MM.</i> (P. 10): Shakespeare improbably introduces [an] absolutist ideal of transcendent authority into his drama not as the overweening dream of a tragic or historical protagonist but as the comic desire of comic rulers..&nbsp;.&nbsp;. Shakespeare represents political cultures in which independent legal codes impinge on the authority of rulers. Thus, among the young lovers, rustics, younger sons, and ethnic marginals seeking to gratify their desires, we also encounter rulers who would free themselves from legal limits imposed on their actions. We might think of these as constitutionalist comedies, for they enact the tension between the law and desire.</p>"
0,0,0,1,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent"">Quoting <a href=""#tln_0145"" class=""ref lb"">145&ndash;8</a>, he says (p. 11) Solinus&rsquo;s apposition of the laws of the state and his crown, oath, and dignity suggests that his personal power is strictly inscribed within the authority of the Ephesian legal code..&nbsp;.&nbsp;. </p>"
0,0,0,1,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent"">The Duke&rsquo;s political status as a mere official of the law is confirmed by his inability to exercise that most symbolically important of all princely acts, the pardon. Despite his sympathy for the merchant, Solinus confesses to Egeon, we may pity though not pardon thee ([<a href=""#tln_0100"" class=""ref lb"">100</a>]). Indeed, Solinus strains his authority by granting Egeon twenty-four hours [sic] to secure his ransom.</p>"
1,0,1,0,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent"">The play may be performed by 12 men and 4 boys, with, probably, a minimum of 4 nonspeaking extras, resources well within the capabilities of whatever acting company performed the play, either after the establishment of the Lord Chamberlain&rsquo;s men in 1594, or earlier, by an unknown company (Strange&rsquo;s? Pembroke&rsquo;s?) (<a href=""#b_gura1996"" class=""ref bibl"">Gurr</a>, 1996, pp. 59 f.). Actually there are 19 speaking roles, but doubling the Jailor, the Officer in 4.1 and 4.4 (and the silent Headsman in Act 5); the First and Second Merchant; Balthazar and the Messenger of Act 5; and Luce (perhaps never seen) and the Courtesan produces what would have to be the minimum cast of 16, 12 men and 4 boys (Act 5 calls for 13 speaking parts and the silent Headsman; Pinch, undoubled, and Luce do not appear). Casting 4 others would bring the total needed to 20.</p>"
1,0,1,0,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent""><a href=""#b_engj1926"" class=""ref bibl"">Engelen</a> (1926, pp. 43&ndash;4) notes the technical possibility of five doublings: Solinus and the Officer in Act 4; Aegeon and Pinch, S. Antipholus and the Messenger in Act 5; the First Merchant and Angelo, and Balthazar and the Second Merchant. She doubts that Luce appears, but thinks she could double with Luciana. Because Engelen apparently does not count the Jailor&rsquo;s four words in 1.1, she has 18 speaking roles, which after doubling could be played by 13 actors. She grants that doubling S. Antipholus and the Messenger is merely possible, but unlikely because of the dominance of S. Antipholus&rsquo;s role and the ease of other doublings.</p>"
2,0,2,0,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent""><a href=""#b_balt1927"" class=""ref bibl"">Baldwin</a> (1927, chart inserted pp. 228&ndash;9) assigns the chief speaking parts to actors he knows or believes to be active and available to Sh. in 1588&ndash;91. He says, for example, that Sh. played Solinus, William Kemp played E. Dromio, Henry Cundall (his spelling) played Adriana, and so on. His assumption that Sh. was already a member of a stable acting company in 1588 has not been widely accepted. This company, he believes, played <i>Rom.</i> and <i>H5</i> in 1590&ndash;1. He was anticipated in this casting by <a href=""#b_sarg1897"" class=""ref bibl"">Sarrazin</a> (1897, p. 107), who suggests that Kemp played one Dromio, Thomas Pope perhaps the other, Sh. and Burbage the Antipholuses&mdash;Sh. perhaps the warmer S. Antipholus&mdash;and Edward Alleyn played Egeon, though he knows that Alleyn belonged to Sh.&rsquo;s company only in 1593.</p>"
1,0,1,0,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent""><a href=""#b_rinw1968"" class=""ref bibl"">Ringler</a> (1968, p. 123 n.) says that <i>Err.</i> requires a minimum cast of 14 (see above), but does not cast the parts.</p>"
1,1,0,0,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent""><a href=""#pw_hara1969"" class=""ref bibl_pw"">Harbage</a> (ed. 1969, p. 31), in a table for all the plays, casts <i>Err.</i> for 11 men and 5 women; these are the named roles, but apparently he leaves out the Jailor, Messenger, and Officer.</p>"
1,0,1,1,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent""><a href=""#b_kint1992"" class=""ref bibl"">King</a> (1992, p. 80): Eight men can play eight principal and one minor male roles; five boys play five principal female roles. These thirteen actors speak 97% of the lines..&nbsp;.&nbsp;. In minor parts, five men can play four speaking parts and seven mutes, for a total of 18. He counts Luce&rsquo;s 11 lines as a major role, but doubles First Merchant&rsquo;s 15 lines (in 1.2), Pinch&rsquo;s 12 (4.4), and Messenger&rsquo;s 14 (5.1) as minor roles. Doubling Pinch seems problematic because he is described with such particularity (<a href=""#tln_1715"" class=""ref lb"">1715&ndash;18</a>).</p>"
2,0,1,1,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent"">The play calls for three specific locales, the houses of E. Antipholus (the Phoenix), of the Courtesan (the Porcupine), and the abbey. Much of the action takes place in an area called the Mart. A stage direction reads <i>Enter Dromio Syra. from the Bay</i> (<a href=""#tln_1073"" class=""ref lb"">1073</a>). On the public stage there were two doors flanking an aperture, usually covered by a tapestry hanging (see <a href=""#b_gura2000"" class=""ref bibl"">Gurr &amp; Ichikawa</a>, 2000, below). Presumably one of the doors would have to do double service as the abode of E. Antipholus or of the Courtesan and as the entrance to the bay, since there is no evidence of entrances through the audience to the stage.</p>"
1,1,0,4,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent"">How to manage the lock-out scene (3.1) is another problem. <a href=""#s_pen2"" class=""ref witness"">Wells</a> (ed. 1972, pp. 145&ndash;6): The location is before Antipholus of Ephesus&rsquo;s house, in which his twin is dining with Adriana and Luciana. Dromio of Syracuse is guarding the gate, with instructions to let no one in..&nbsp;.&nbsp;. At line [<a href=""#tln_0651"" class=""ref lb"">651</a>], Antipholus tries the door and finds it locked. Dromio of Syracuse speaks from behind the door, and so is out of sight..&nbsp;.&nbsp;. [<i>146</i>] It may be that Dromio of Syracuse, Luce, and Adriana should be out of sight of the audience throughout the scene. But they have so much to say that this seems clumsy. Another possibility is that some convention should be employed whereby the audience can see both sets of actors, but they are understood not to see one another. There is no reason why Luce should not come into the presence of the on-stage party, but it is necessary that the Dromios should be kept apart, and that Adriana should not confront her real husband at this stage of the play. It may well be that the main point of bringing Luce on here is to have some servant other than Dromio to sustain the altercation. To have Luce throw the words What a coil is there, Dromio! Who are these at the gate? (line[s <a href=""#tln_0680"" class=""ref lb"">680&ndash;1</a>]) behind her to an invisible Dromio seems clumsy, and there is something to be said in favour of the suggestion that Luce and perhaps Adriana should enter on an upper level&mdash;the upper stage of the Elizabethan theatre. This may be suggested by Adriana&rsquo;s statement that she and her supposed husband would dine <i>above</i> ([<a href=""#tln_0603"" class=""ref lb"">603</a>]). However, it sounds from line [<a href=""#tln_0701"" class=""ref lb"">701</a>: Let him knocke till it ake] as if Luce were expected to be able to open the door herself, rather than simply instruct Dromio to do so..&nbsp;.&nbsp;. The producer is free to engineer the scene in his own way.</p>"
3,0,2,0,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent"">Gray&rsquo;s Inn hall (see diagram in <a href=""#b_knam1984"" class=""ref bibl"">Knapp &amp; Kobialka</a>, 1984, p. 74, but notice that the compass points east and west are reversed) measures 70&prime; by 34&prime;8&Prime;, dimensions similar to those of two Cambridge college halls also occasionally used for performances, Queen&rsquo;s (44&prime; x 27&prime;) and Trinity (85&prime; x 40&prime;) (<a href=""#b_nela1994"" class=""ref bibl"">Nelson</a>, 1994, pp. 17, 43). The hall featured a dais (half-pace) at the so-called upper end and a hall screen with two openings in its five arches at the lower end, with a gallery above it, an oriel (bay) window on the north side of the half-pace, and a possibly 7&prime;-sq. fireplace roughly in the middle of the hall, centered on the width but about 30 feet from the upper-end wall and a little farther from the other end. The hall was damaged by bombs and fire during the Second World War, but not seriously, and with the exception of the removal of the fireplace and construction of a second oriel window opposite the first, it looks very much as it did in Sh.&rsquo;s day, though the screen does not certainly date from before 1594.</p>"
1,0,2,0,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent""><a href=""#b_nela1994 #b_nela1992"" class=""ref bibl"">Nelson</a> (1992 and 1994) shows that college halls likewise employed scaffolds ranged along the walls, above the screen in the gallery, and sometimes against the upper-end wall overlooking the stage. Performances in these halls were on a stage that covered the dais, not apparently the way Gray&rsquo;s Inn hall was configured, but otherwise useful for comparison. The timbers that transformed the halls into theaters were used over a period of many years, put up and taken down whenever occasion demanded. Plays had been performed at Gray&rsquo;s Inn&mdash;<i>Jocasta</i> and <i>Supposes</i> in 1566 and <i>The Misfortunes of Arthur</i> perhaps in 1587&mdash;so Gray&rsquo;s may have had what Nelson calls a demountable stage and seating. At the mock trial following the disaster of overcrowding and near riot on 28 Dec., the Sorcerer or Conjuror who had presumably arranged for <i>Err.</i> to be played was charged because he had caused the Stage to be built, and Scaffolds to be reared to the top of the House, to increase Expectation (<i>Gesta Grayorum</i>, ed. Bland, 1968, pp. 32, 70). This charge could either point to a new construction&mdash;very expensive&mdash;or, considering <i>the</i> Stage, not <i>a</i> Stage, to the erection of a demountable one. In any event, the stage and scaffolding were taken down on the command of the (p. 70) Readers and Ancients of the House, by reason of the Term, to free up space the lawyers and students needed for eating.</p>"
4,0,3,0,"<p xmlns=""http://www.w3.org/1999/xhtml"" class=""noindent""><a href=""#b_knam1984"" class=""ref bibl"">Knapp &amp; Kobialka</a> (1984) believe that the stage was erected in the space between the half-pace and the fireplace, a stage (p. 77) about nine feet deep and as wide as the hall, that is, thirty-four feet, eight inches. This is a depth close to the 10&prime;2&Prime; at Queen&rsquo;s (<a href=""#b_nela1994"" class=""ref bibl"">Nelson</a>, 1994, p. 29) but quite shallow. Nelson judges that the stages in Cambridge were six feet high, but might vary from hall to hall. The space in front of the stage between the fireplace and the hall screen, with the scaffolding aligned along both sides, was left open for the frequent dancing that formed part of the revelry. Such a position for the stage meant that at least half the audience saw the play from the rear, though the height of the scaffolding where they sat (to the top of the House) improved sight lines; besides, actors were accustomed to playing to three or four sides of the public stage. Entrance to the stage could be through the door at the right rear of the half-pace, though actors would have to squeeze past the audience seated around the prince; or through the doors in the screen, forcing them to walk half the length of the hall and climb to the stage. Or they might wait in the tiring houses described below, if Gray&rsquo;s Inn had such structures. <a href=""#b_hotl1954"" class=""ref bibl"">Hotson</a> (1954, facing p. 136) has a reconstruction of Whitehall that anticipates Knapp &amp; Kolbialka in some features, especially the staging in the middle of the hall and the use of the bleachers.</p>"
